barcode_id,sampleid,roost_site,latitude_s,longitude_e,researchers_present,sampling_session,processing_date,processing_time_start,processing_time_end,bat_species,recap,bat_sex,bat_age_class,young_of_year,pupmom_pair,pup_or_mom,sampleid_pupmom_pair,bat_weight_g,bat_forearm_mm,bat_flies,meglastreblidae,fleas,mites,ticks,t_star,mass_forearm_residual
9.56E+14,MIZ566,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",85,11/14/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,64,73.8,9,1,0,11,0,NA,-4.71950641
9.56E+14,MIZ563,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",85,11/14/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,74.5,70.6,5,2,0,6,0,NA,11.08004542
9.56E+14,KEL414,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,male,J,yes,yes,pup,KEL413,60,75.9,0,0,0,0,0,NA,NA
9.56E+14,KEL410,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,290,132.9,0,0,0,0,0,NA,-41.56892251
9.56E+14,KEL416,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,male,J,yes,no,pup,KEL415,86,88.9,0,0,0,0,0,NA,NA
9.56E+14,KEL407,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,220,117.5,0,0,0,0,0,NA,-66.75416638
9.56E+14,KEL409,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,yes,female,NL,no,no,NA,NA,290,115.6,0,0,0,0,0,NA,32.10317048
9.56E+14,KEL413,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,female,L,no,yes,mom,KEL414,338,136.3,0,0,0,0,0,NA,-2.550367519
9.56E+14,KEL403,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,323,125.5,0,0,0,0,0,NA,13.08861708
9.56E+14,KEL420,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,266,126.3,0,0,0,0,0,NA,-46.24196304
9.56E+14,KEL404,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,285,128.8,0,0,0,0,0,NA,-34.54200969
9.56E+14,KEL417,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,353,129.4,0,0,0,0,0,NA,31.70218197
9.56E+14,KEL411,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,268.5,132.9,0,0,0,0,0,NA,-63.06892251
9.56E+14,KEL423,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,female,L,no,yes,mom,KEL422,NA,124.1,0,0,0,0,0,NA,NA
9.56E+14,KEL401,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,female,L,no,yes,mom,KEL402,243,125.3,0,0,0,0,0,NA,-52.46388069
9.56E+14,KEL421,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,male,J,yes,no,NA,NA,88.5,89.2,0,0,0,0,0,NA,NA
9.56E+14,KEL422,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,male,J,yes,yes,pup,KEL423,77,90.9,0,0,0,0,0,NA,NA
9.56E+14,KEL412,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,254,124,0,0,0,0,0,NA,-36.3087416
9.56E+14,KEL418,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,300,126.8,0,0,0,0,0,NA,-13.69991951
9.56E+14,KEL406,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,329,135.2,0,0,0,0,0,NA,-9.345006461
9.56E+14,KEL419,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,248,125.1,0,0,0,0,0,NA,-46.66837668
9.56E+14,KEL408,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,249,129.7,0,0,0,0,0,NA,-73.17626942
9.56E+14,KEL402,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,no,female,J,yes,yes,pup,KEL401,75,78.4,0,0,0,0,0,NA,NA
9.56E+14,KEL415,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,yes,female,NL,no,no,mom,KEL416,279,128.9,0,0,0,0,0,NA,-30.93193824
9.56E+14,KEL405,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",86,11/16/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,272,125.3,0,0,0,0,0,NA,-37.32915275
9.56E+14,WAY054,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/27/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,320,131,0,0,0,2,0,NA,1.498625272
9.56E+14,WAY055,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,342,131.8,2,0,0,4,4,NA,20.20906421
9.56E+14,WAY071,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,285,128,3,0,1,9,1,NA,-32.20321005
9.56E+14,WAY070,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,302,131.8,1,0,1,1,0,NA,-19.79093579
9.56E+14,WAY061,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,female,NL,no,NA,NA,NA,311,130,3,0,0,49,6,NA,-3.408813635
9.56E+14,WAY067,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,328,124.1,10,0,0,5,36,NA,22.16072675
9.56E+14,WAY074,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,300,130,3,0,0,4,9,NA,-23.05508469
9.56E+14,WAY059,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,332,124,5,0,2,3,4,NA,26.4512782
9.56E+14,WAY073,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,female,J,yes,no,NA,NA,130,103.5,4,0,0,3,2,NA,NA
9.56E+14,WAY072,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,J,yes,no,NA,NA,NA,107.5,0,0,0,3,56,NA,NA
9.56E+14,WAY060,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,366,135,0,0,0,7,5,NA,28.24504303
9.56E+14,WAY064,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,345,134.3,2,0,0,9,12,NA,9.308982569
9.56E+14,WAY066,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,310,137,2,0,0,3,0,NA,-33.66246302
9.56E+14,WAY068,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,285,124,0,0,0,2,3,NA,-5.308741602
9.56E+14,WAY062,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,yes,female,NL,no,NA,NA,NA,285,132,2,0,0,0,0,NA,-37.61547711
9.56E+14,WAY057,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,367,129.6,0,0,0,6,0,NA,45.11658818
9.56E+14,WAY063,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,275,130.5,1,0,0,0,0,NA,-41.45239831
9.56E+14,WAY058,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,342,132.3,2,0,0,5,42,NA,12.19531563
9.56E+14,WAY065,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,310,133.1,1,0,0,2,3,NA,-17.16580895
9.56E+14,WAY056,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,347,126.7,3,0,0,1,4,NA,33.59175427
9.56E+14,WAY069,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/28/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,352,131.6,5,0,0,1,0,NA,24.25178316
9.56E+14,WAY077,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/29/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,349,130.4,8,0,0,6,0,NA,24.77259675
9.56E+14,WAY083,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/29/19,NA,NA,Eidolon dupreanum,no,female,J,yes,yes,pup,WAY082,103,100.4,2,0,0,6,6,NA,NA
9.56E+14,WAY078,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/29/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,303,133.1,3,0,0,9,1,NA,-24.16580895
9.56E+14,WAY081,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/29/19,NA,NA,Eidolon dupreanum,no,female,J,yes,yes,pup,WAY080,74,104,4,0,2,12,3,NA,NA
9.56E+14,WAY076,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/29/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,370,129.5,5,0,0,3,8,NA,48.40940532
9.56E+14,WAY082,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/29/19,NA,NA,Eidolon dupreanum,no,female,L,no,yes,mom,WAY083,297,128.3,1,0,0,8,1,NA,-10.50104338
9.56E+14,WAY075,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/29/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,345,133.2,2,0,0,4,3,NA,12.54842307
9.56E+14,WAY080,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/29/19,NA,NA,Eidolon dupreanum,no,female,L,no,yes,mom,WAY081,304,129.9,3,0,0,1,8,NA,-10.00074428
9.56E+14,WAY079,Ankarana_Chauves_Souris_Edup,-12.959336,49.123698,"SG, AA, AG, FR, SA",87,11/29/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,302,126.2,6,0,0,1,9,NA,-9.950495612
9.56E+14,ROU189,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,68,71.3,6,0,0,3,0,NA,11.2206397
9.56E+14,ROU194,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,L,no,no,NA,NA,63,73,16,0,0,3,0,NA,4.144399859
9.56E+14,ROU175,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,70,62,2,0,0,2,0,NA,24.11434957
9.56E+14,ROU193,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,67,73,4,0,0,7,1,NA,8.144399859
9.56E+14,ROU179,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,60,71,4,0,0,7,2,NA,3.58436631
9.56E+14,ROU184,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,50,67.1,3,0,0,2,0,NA,-1.761015431
9.56E+14,ROU187,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,58,70.2,2,0,0,0,2,NA,-4.770919229
9.56E+14,ROU192,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,60,73,6,0,0,1,1,NA,1.144399859
9.56E+14,ROU174,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,70,72,4,0,0,2,0,NA,12.36882396
9.56E+14,ROU190,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,75,73.5,1,0,0,0,6,NA,15.52887535
9.56E+14,ROU195,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,41,66.3,7,0,0,0,0,NA,NA
9.56E+14,ROU186,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,62,70.5,3,0,0,0,0,NA,6.188788339
9.56E+14,ROU182,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,59,74,1,0,0,2,0,NA,-10.05703921
9.56E+14,ROU178,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,55,68.5,3,0,0,1,0,NA,-5.045918818
9.56E+14,ROU188,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,L,no,no,NA,NA,60,70,8,0,4,3,0,NA,4.790967592
9.56E+14,ROU191,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,65,72,2,0,0,7,0,NA,-0.715080655
9.56E+14,ROU180,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,70,73.5,2,0,0,2,1,NA,1.785404192
9.56E+14,ROU176,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,65,69,7,0,0,2,0,NA,10.98856725
9.56E+14,ROU183,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,56,70.1,2,0,0,0,0,NA,0.670711528
9.56E+14,ROU196,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,60,69.3,1,0,0,0,13,NA,5.63023618
9.56E+14,ROU181,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,57,73.1,5,0,0,5,0,NA,-1.978528801
9.56E+14,ROU185,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,P,no,no,NA,NA,55,70.2,5,0,0,1,0,NA,-0.449634491
9.56E+14,ROU177,Ankarana_Canyon_Rmad,-12.9435,49.0555,"SG, AA, AG, FR, SA",87,11/30/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,60,74,8,0,0,5,1,NA,-0.088847895
9.56E+14,MIZ574,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,74,65.4,2,0,0,25,0,NA,18.78331859
9.56E+14,MIZ572,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,91,73.9,18,5,0,9,0,NA,22.11181973
9.56E+14,MIZ580,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,80,73.8,14,0,0,7,0,NA,11.28049359
9.56E+14,MIZ584,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,73,71.3,7,0,2,27,0,NA,8.437047807
9.56E+14,MIZ587,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,64,69.6,0,0,1,0,0,NA,2.19702598
9.56E+14,MIZ581,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,65,69.4,10,2,0,13,0,NA,3.518177341
9.56E+14,MIZ585,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,58.5,70.2,2,0,0,9,0,NA,-4.270919229
9.56E+14,MIZ588,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,78,70.9,1,0,0,12,0,NA,14.09130845
9.56E+14,MIZ576,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,78,76.1,3,0,0,8,0,NA,5.354252247
9.56E+14,MIZ573,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,78,68.9,4,0,0,9,0,NA,17.3177771
9.56E+14,MIZ589,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,83,71.9,2,0,2,1,0,NA,17.45006751
9.56E+14,MIZ578,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,NA,72.6,15,0,1,18,0,NA,NA
9.56E+14,MIZ575,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,78,NA,6,1,0,7,0,NA,NA
9.56E+14,MIZ579,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,80,73.1,7,0,3,12,0,NA,12.45602428
9.56E+14,MIZ586,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,88,75.8,14,0,1,4,0,NA,15.87190441
9.56E+14,MIZ571,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,83,69.4,13,0,0,8,12,NA,21.51817734
9.56E+14,MIZ583,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,80,74.2,11,1,0,25,0,NA,10.60468785
9.56E+14,MIZ570,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,78,69.8,6,1,0,12,0,NA,15.87512583
9.56E+14,MIZ577,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,88,74.1,13,0,0,21,1,NA,18.77391681
9.56E+14,MIZ582,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/10/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,74,73.8,13,0,0,3,0,NA,5.28049359
9.56E+14,KEL424,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,165,126.2,0,0,0,0,0,NA,-146.9504956
9.56E+14,KEL434,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,322,126.1,0,0,0,0,0,NA,10.34093047
9.56E+14,KEL425,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,350,130.9,0,0,0,0,0,NA,24.30629302
9.56E+14,KEL427,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,145,123.5,0,0,0,0,0,NA,-159.0965944
9.56E+14,KEL426,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,321,130.2,0,0,0,0,0,NA,-2.641163365
9.56E+14,KEL430,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,370,127.9,0,0,0,0,0,NA,53.08895626
9.56E+14,KEL428,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,295,125.1,0,0,0,0,0,NA,-13.74708895
9.56E+14,KEL435,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,307,125.8,0,0,0,0,0,NA,-3.785039665
9.56E+14,KEL438,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,372,130,0,0,0,0,0,NA,48.94491531
9.56E+14,KEL437,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,307,130.5,0,0,0,0,0,NA,-17.52058359
9.56E+14,KEL433,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,351,131.4,0,0,0,0,0,NA,23.83898611
9.56E+14,KEL432,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,322,130.4,0,0,0,0,0,NA,-2.227403255
9.56E+14,KEL429,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,148,127.2,0,0,0,0,0,NA,-166.8670263
9.56E+14,KEL436,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,372,127.2,0,0,0,0,0,NA,57.13297375
NA,KEL431,Angavokely_Edup,-18.9327,47.7578,"AA, AS, FR",89,12/11/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,350,130.2,0,0,0,0,0,NA,26.35883663
9.56E+14,MIZ598,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/11/19,NA,NA,Rousettus madagascariensis,no,NA,NA,no,NA,NA,NA,55,61.9,4,0,0,3,0,NA,NA
9.56E+14,MIZ592,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/11/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,69,69.6,1,0,0,8,0,NA,7.19702598
9.56E+14,MIZ593,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/11/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,62,71.1,1,0,0,1,0,NA,-2.235448984
9.56E+14,MIZ594,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/11/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,68,70.4,18,1,0,5,0,NA,4.904936679
9.56E+14,MIZ595,Maromizaha_Rmad,-18.9623,48.4525,"AA, AS, FR",88,12/11/19,NA,NA,Rousettus madagascariensis,yes,male,A,no,no,NA,NA,70,71.5,14,1,0,15,0,NA,5.108799224
